,_id,ValueID,value,timeStamp
19,5df75d078e15b328ac2484b7,12430012063.Main_Spindle.Actual_Position_MCS,104.28,2019-12-16 10:30:32.715
20,5df75d078e15b328ac2484b8,12430012063.Tool_Control_Center.Symmetry,0.07,2019-12-16 10:30:32.718
21,5df75d078e15b328ac2484b9,12430012063.Energy_Savings.Active_Power_Spindle1,0.0,2019-12-16 10:30:32.792
22,5df75d078e15b328ac2484bb,12430012063.Main_Spindle.MPC_Peak,0.0,2019-12-16 10:30:32.794
23,5df75d078e15b328ac2484bc,12430012063.Z1_Axis.Actual_Position_MCS,-333.86,2019-12-16 10:30:32.905
24,5df75d088e15b328ac2484c0,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:32.908
25,5df75d088e15b328ac2484bf,12430012063.Main_Spindle.Actual_Position_MCS,169.09,2019-12-16 10:30:32.910
26,5df75d088e15b328ac2484c1,12430012063.Tool_Control_Center.Symmetry,0.15,2019-12-16 10:30:32.926
27,5df75d088e15b328ac2484c2,12430012063.Energy_Savings.Active_Power_Spindle1,19.175,2019-12-16 10:30:32.987
28,5df75d088e15b328ac2484c4,12430012063.Tool_Control_Center.Axial_Force_Compression,0.1,2019-12-16 10:30:33.049
29,5df75d088e15b328ac2484c5,12430012063.Tool_Control_Center.Axial_Force_Tension,0.1,2019-12-16 10:30:33.070
30,5df75d088e15b328ac2484c8,12430012063.Z1_Axis.Actual_Position_MCS,-334.5,2019-12-16 10:30:33.101
31,5df75d088e15b328ac2484c9,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:33.116
32,5df75d088e15b328ac2484ca,12430012063.Main_Spindle.Actual_Position_MCS,233.91,2019-12-16 10:30:33.118
33,5df75d088e15b328ac2484cb,12430012063.Energy_Savings.Active_Power_Spindle1,172.573,2019-12-16 10:30:33.184
34,5df75d088e15b328ac2484cd,12430012063.Tool_Control_Center.Axial_Force_Tension,0.0,2019-12-16 10:30:33.255
35,5df75d088e15b328ac2484ce,12430012063.Tool_Control_Center.Symmetry,0.19,2019-12-16 10:30:33.286
36,5df75d088e15b328ac2484d1,12430012063.Z1_Axis.Actual_Position_MCS,-335.13,2019-12-16 10:30:33.297
37,5df75d088e15b328ac2484d2,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:33.310
38,5df75d088e15b328ac2484d3,12430012063.Main_Spindle.Actual_Position_MCS,298.7,2019-12-16 10:30:33.313
39,5df75d088e15b328ac2484d4,12430012063.Energy_Savings.Active_Power_Spindle1,76.699,2019-12-16 10:30:33.388
40,5df75d088e15b328ac2484d6,12430012063.Tool_Control_Center.Axial_Force_Compression,0.0,2019-12-16 10:30:33.449
41,5df75d088e15b328ac2484d7,12430012063.Z1_Axis.Actual_Position_MCS,-335.77,2019-12-16 10:30:33.499
42,5df75d088e15b328ac2484da,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:33.502
43,5df75d088e15b328ac2484db,12430012063.Main_Spindle.Actual_Position_MCS,3.51,2019-12-16 10:30:33.503
44,5df75d088e15b328ac2484dc,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:33.503
45,5df75d088e15b328ac2484dd,12430012063.Energy_Savings.Active_Power_Spindle1,38.35,2019-12-16 10:30:33.588
46,5df75d088e15b328ac2484df,12430012063.Tool_Control_Center.Axial_Force_Compression,0.1,2019-12-16 10:30:33.649
47,5df75d088e15b328ac2484e0,12430012063.Tool_Control_Center.Axial_Force_Tension,0.1,2019-12-16 10:30:33.670
48,5df75d088e15b328ac2484e1,12430012063.Tool_Control_Center.Symmetry,0.04,2019-12-16 10:30:33.741
49,5df75d088e15b328ac2484e2,12430012063.Z1_Axis.Actual_Position_MCS,-336.4,2019-12-16 10:30:33.742
50,5df75d088e15b328ac2484e5,12430012063.Main_Spindle.Actual_Position_MCS,68.31,2019-12-16 10:30:33.756
51,5df75d098e15b328ac2484e7,12430012063.Tool_Control_Center.Axial_Force_Tension,0.0,2019-12-16 10:30:34.035
52,5df75d098e15b328ac2484e9,12430012063.Z1_Axis.Actual_Position_MCS,-337.04,2019-12-16 10:30:34.047
53,5df75d098e15b328ac2484eb,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:34.053
54,5df75d098e15b328ac2484ec,12430012063.Main_Spindle.Actual_Position_MCS,133.11,2019-12-16 10:30:34.054
55,5df75d098e15b328ac2484ed,12430012063.Z1_Axis.Actual_Power,12.0,2019-12-16 10:30:34.079
56,5df75d098e15b328ac2484ee,12430012063.Energy_Savings.Active_Power_Spindle1,76.699,2019-12-16 10:30:34.090
57,5df75d098e15b328ac2484ef,12430012063.Z1_Axis.Actual_Position_MCS,-337.68,2019-12-16 10:30:34.103
58,5df75d098e15b328ac2484f3,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:34.106
59,5df75d098e15b328ac2484f5,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:34.106
60,5df75d098e15b328ac2484f4,12430012063.Main_Spindle.Actual_Position_MCS,197.91,2019-12-16 10:30:34.107
61,5df75d098e15b328ac2484f6,12430012063.Z1_Axis.Actual_Power,11.0,2019-12-16 10:30:34.134
62,5df75d098e15b328ac2484f8,12430012063.Energy_Savings.Active_Power_Spindle1,19.175,2019-12-16 10:30:34.185
63,5df75d098e15b328ac2484f9,12430012063.Tool_Control_Center.Axial_Force_Compression,0.0,2019-12-16 10:30:34.196
64,5df75d098e15b328ac2484fa,12430012063.Tool_Control_Center.Symmetry,0.15,2019-12-16 10:30:34.237
65,5df75d098e15b328ac2484fb,12430012063.Z1_Axis.Actual_Position_MCS,-338.31,2019-12-16 10:30:34.298
66,5df75d098e15b328ac2484ff,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:34.312
67,5df75d098e15b328ac2484fe,12430012063.Main_Spindle.Actual_Position_MCS,262.73,2019-12-16 10:30:34.314
68,5df75d098e15b328ac248500,12430012063.Tool_Control_Center.Bending_Moment,4.0,2019-12-16 10:30:34.328
69,5df75d098e15b328ac248502,12430012063.Tool_Control_Center.Axial_Force_Tension,0.1,2019-12-16 10:30:34.470
70,5df75d098e15b328ac248506,12430012063.Tool_Control_Center.Symmetry,0.2,2019-12-16 10:30:34.500
71,5df75d098e15b328ac248503,12430012063.Z1_Axis.Actual_Position_MCS,-338.95,2019-12-16 10:30:34.501
72,5df75d098e15b328ac248507,12430012063.Main_Spindle.Actual_Position_MCS,327.54,2019-12-16 10:30:34.514
73,5df75d098e15b328ac248508,12430012063.Energy_Savings.Active_Power_Spindle1,153.398,2019-12-16 10:30:34.588
74,5df75d098e15b328ac24850a,12430012063.Z1_Axis.Actual_Position_MCS,-339.58,2019-12-16 10:30:34.701
75,5df75d098e15b328ac24850e,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:34.704
76,5df75d098e15b328ac24850d,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:34.705
77,5df75d098e15b328ac24850f,12430012063.Main_Spindle.Actual_Position_MCS,32.34,2019-12-16 10:30:34.716
78,5df75d098e15b328ac248510,12430012063.Energy_Savings.Active_Power_Spindle1,57.524,2019-12-16 10:30:34.790
79,5df75d098e15b328ac248512,12430012063.Tool_Control_Center.Symmetry,0.28,2019-12-16 10:30:34.884
80,5df75d0a8e15b328ac248514,12430012063.Z1_Axis.Actual_Position_MCS,-340.22,2019-12-16 10:30:34.895
81,5df75d0a8e15b328ac248517,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:34.909
82,5df75d0a8e15b328ac248516,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:34.910
83,5df75d0a8e15b328ac248518,12430012063.Main_Spindle.Actual_Position_MCS,97.13,2019-12-16 10:30:34.911
84,5df75d0a8e15b328ac248519,12430012063.Energy_Savings.Active_Power_Spindle1,-57.524,2019-12-16 10:30:34.987
85,5df75d0a8e15b328ac24851b,12430012063.Z1_Axis.Actual_Position_MCS,-340.86,2019-12-16 10:30:35.109
86,5df75d0a8e15b328ac24851e,12430012063.Main_Spindle.Actual_Position_MCS,161.95,2019-12-16 10:30:35.121
87,5df75d0a8e15b328ac24851f,12430012063.Energy_Savings.Active_Power_Spindle1,0.0,2019-12-16 10:30:35.214
88,5df75d0a8e15b328ac248521,12430012063.Z1_Axis.Actual_Position_MCS,-341.23,2019-12-16 10:30:35.396
89,5df75d0a8e15b328ac248525,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:35.403
90,5df75d0a8e15b328ac248524,12430012063.Main_Spindle.Actual_Position_MCS,226.77,2019-12-16 10:30:35.404
91,5df75d0a8e15b328ac248526,12430012063.Tool_Control_Center.Symmetry,0.13,2019-12-16 10:30:35.405
92,5df75d0a8e15b328ac248527,12430012063.Z1_Axis.Actual_Power,14.0,2019-12-16 10:30:35.417
93,5df75d0a8e15b328ac248528,12430012063.Z1_Axis.Actual_Feed_Rate,0.0,2019-12-16 10:30:35.418
94,5df75d0a8e15b328ac24852b,12430012063.Energy_Savings.Active_Power_Z1,0.0,2019-12-16 10:30:35.419
95,5df75d0a8e15b328ac248529,12430012063.Energy_Savings.Active_Power_Spindle1,19.175,2019-12-16 10:30:35.420
96,5df75d0a8e15b328ac24852e,12430012063.Main_Spindle.Actual_Position_MCS,291.57,2019-12-16 10:30:35.504
97,5df75d0a8e15b328ac24852d,12430012063.Tool_Control_Center.Axial_Force_Tension,0.2,2019-12-16 10:30:35.516
98,5df75d0a8e15b328ac24852f,12430012063.A1_Axis.Actual_Power,6.0,2019-12-16 10:30:35.528
99,5df75d0a8e15b328ac248530,12430012063.Energy_Savings.Active_Power_Spindle1,-57.524,2019-12-16 10:30:35.589
100,5df75d0a8e15b328ac248534,12430012063.Main_Spindle.Actual_Position_MCS,356.37,2019-12-16 10:30:35.703
101,5df75d0a8e15b328ac248532,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:35.703
102,5df75d0a8e15b328ac248533,12430012063.Tool_Control_Center.Bending_Moment,5.0,2019-12-16 10:30:35.727
103,5df75d0a8e15b328ac248536,12430012063.Energy_Savings.Active_Power_Spindle1,-76.699,2019-12-16 10:30:35.787
104,5df75d0a8e15b328ac248535,12430012063.Tool_Control_Center.Axial_Force_Tension,0.1,2019-12-16 10:30:35.788
105,5df75d0a8e15b328ac248537,12430012063.Tool_Control_Center.Symmetry,0.14,2019-12-16 10:30:35.869
106,5df75d0b8e15b328ac248539,12430012063.Z1_Axis.Actual_Position_MCS,-340.55,2019-12-16 10:30:35.910
107,5df75d0b8e15b328ac24853b,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:35.914
108,5df75d0b8e15b328ac24853c,12430012063.Main_Spindle.Actual_Position_MCS,61.18,2019-12-16 10:30:35.916
109,5df75d0b8e15b328ac24853d,12430012063.Z1_Axis.Actual_Power,18.0,2019-12-16 10:30:35.931
110,5df75d0b8e15b328ac24853e,12430012063.Z1_Axis.Actual_Feed_Rate,954.0,2019-12-16 10:30:35.932
111,5df75d0b8e15b328ac24853f,12430012063.Energy_Savings.Active_Power_Z1,69.008,2019-12-16 10:30:35.983
112,5df75d0b8e15b328ac248541,12430012063.Energy_Savings.Active_Power_Spindle1,19.175,2019-12-16 10:30:35.994
113,5df75d0b8e15b328ac248542,12430012063.Tool_Control_Center.Axial_Force_Tension,0.2,2019-12-16 10:30:36.006
114,5df75d0b8e15b328ac248543,12430012063.Tool_Control_Center.Symmetry,0.05,2019-12-16 10:30:36.097
115,5df75d0b8e15b328ac248545,12430012063.Z1_Axis.Actual_Position_MCS,-337.37,2019-12-16 10:30:36.098
116,5df75d0b8e15b328ac248548,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:36.112
117,5df75d0b8e15b328ac248547,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:36.113
118,5df75d0b8e15b328ac248549,12430012063.Main_Spindle.Actual_Position_MCS,125.98,2019-12-16 10:30:36.116
119,5df75d0b8e15b328ac24854a,12430012063.Z1_Axis.Actual_Power,17.0,2019-12-16 10:30:36.129
120,5df75d0b8e15b328ac24854b,12430012063.Energy_Savings.Active_Power_Spindle1,-38.35,2019-12-16 10:30:36.190
121,5df75d0b8e15b328ac24854d,12430012063.Main_Spindle.MPC_Veff_Total,2.0,2019-12-16 10:30:36.241
122,5df75d0b8e15b328ac248550,12430012063.Z1_Axis.Actual_Position_MCS,-334.19,2019-12-16 10:30:36.302
123,5df75d0b8e15b328ac248552,12430012063.Main_Spindle.Actual_Position_MCS,190.78,2019-12-16 10:30:36.307
124,5df75d0b8e15b328ac248551,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:36.307
125,5df75d0b8e15b328ac248553,12430012063.Z1_Axis.Actual_Power,18.0,2019-12-16 10:30:36.319
126,5df75d0b8e15b328ac248554,12430012063.Main_Spindle.MPC_Peak,1.0,2019-12-16 10:30:36.370
127,5df75d0b8e15b328ac248555,12430012063.Energy_Savings.Active_Power_Z1,65.278,2019-12-16 10:30:36.391
128,5df75d0b8e15b328ac248557,12430012063.Energy_Savings.Active_Power_Spindle1,-95.874,2019-12-16 10:30:36.393
129,5df75d0b8e15b328ac248558,12430012063.Tool_Control_Center.Axial_Force_Tension,0.1,2019-12-16 10:30:36.408
130,5df75d0b8e15b328ac248559,12430012063.Main_Spindle.MPC_Veff_Total,0.0,2019-12-16 10:30:36.449
131,5df75d0b8e15b328ac24855d,12430012063.Tool_Control_Center.Symmetry,0.1,2019-12-16 10:30:36.499
132,5df75d0b8e15b328ac24855b,12430012063.Z1_Axis.Actual_Position_MCS,-331.01,2019-12-16 10:30:36.500
133,5df75d0b8e15b328ac24855e,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:36.517
134,5df75d0b8e15b328ac24855f,12430012063.Main_Spindle.Actual_Position_MCS,255.59,2019-12-16 10:30:36.521
135,5df75d0b8e15b328ac248560,12430012063.Z1_Axis.Actual_Power,17.0,2019-12-16 10:30:36.535
136,5df75d0b8e15b328ac248562,12430012063.Tool_Control_Center.Bending_Moment,4.0,2019-12-16 10:30:36.576
137,5df75d0b8e15b328ac248563,12430012063.Energy_Savings.Active_Power_Z1,221.945,2019-12-16 10:30:36.586
138,5df75d0b8e15b328ac248564,12430012063.Energy_Savings.Active_Power_Spindle1,-76.699,2019-12-16 10:30:36.587
139,5df75d0b8e15b328ac248565,12430012063.Tool_Control_Center.Axial_Force_Tension,0.2,2019-12-16 10:30:36.598
140,5df75d0b8e15b328ac248566,12430012063.Z1_Axis.Actual_Position_MCS,-299.09,2019-12-16 10:30:36.719
141,5df75d0b8e15b328ac248569,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:36.723
142,5df75d0b8e15b328ac24856b,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:36.723
143,5df75d0b8e15b328ac24856a,12430012063.Main_Spindle.Actual_Position_MCS,320.4,2019-12-16 10:30:36.724
144,5df75d0b8e15b328ac24856c,12430012063.Y1_Axis.Actual_Power,1.0,2019-12-16 10:30:36.725
145,5df75d0b8e15b328ac24856d,12430012063.Z1_Axis.Actual_Power,45.0,2019-12-16 10:30:36.738
146,5df75d0b8e15b328ac24856f,12430012063.Z1_Axis.Actual_Feed_Rate,30072.0,2019-12-16 10:30:36.740
147,5df75d0b8e15b328ac24856e,12430012063.Main_Spindle.MPC_Peak,2.0,2019-12-16 10:30:36.751
148,5df75d0b8e15b328ac248570,12430012063.Energy_Savings.Active_Power_Z1,604.286,2019-12-16 10:30:36.782
149,5df75d0b8e15b328ac248572,12430012063.Energy_Savings.Active_Power_Spindle1,57.524,2019-12-16 10:30:36.793
150,5df75d0c8e15b328ac248573,12430012063.Z1_Axis.Actual_Position_MCS,-231.49,2019-12-16 10:30:37.055
151,5df75d0c8e15b328ac248576,12430012063.Main_Spindle.Actual_Position_MCS,25.2,2019-12-16 10:30:37.070
152,5df75d0c8e15b328ac248578,12430012063.Z1_Axis.Actual_Power,2.0,2019-12-16 10:30:37.074
153,5df75d0c8e15b328ac248577,12430012063.Z1_Axis.Actual_Feed_Rate,177.0,2019-12-16 10:30:37.075
154,5df75d0c8e15b328ac248579,12430012063.Main_Spindle.MPC_Veff_Total,1.0,2019-12-16 10:30:37.086
155,5df75d0c8e15b328ac24857c,12430012063.Energy_Savings.Active_Power_Spindle1,-19.175,2019-12-16 10:30:37.087
156,5df75d0c8e15b328ac24857a,12430012063.Energy_Savings.Active_Power_Z1,0.0,2019-12-16 10:30:37.087
157,5df75d0c8e15b328ac24857d,12430012063.Energy_Savings.Active_Power_X1,110.98,2019-12-16 10:30:37.089
158,5df75d0c8e15b328ac24857f,12430012063.Tool_Control_Center.Symmetry,0.07,2019-12-16 10:30:37.099
159,5df75d0c8e15b328ac24857e,12430012063.Z1_Axis.Actual_Position_MCS,-231.23,2019-12-16 10:30:37.100
160,5df75d0c8e15b328ac248582,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:37.119
161,5df75d0c8e15b328ac248586,12430012063.Main_Spindle.Actual_Position_MCS,90.0,2019-12-16 10:30:37.120
162,5df75d0c8e15b328ac248583,12430012063.X1_Axis.Actual_Feed_Rate,3527.0,2019-12-16 10:30:37.122
163,5df75d0c8e15b328ac248587,12430012063.X1_Axis.Actual_Position_MCS,364.46,2019-12-16 10:30:37.123
164,5df75d0c8e15b328ac248584,12430012063.Y1_Axis.Actual_Power,0.0,2019-12-16 10:30:37.123
165,5df75d0c8e15b328ac248588,12430012063.X1_Axis.Actual_Power,28.0,2019-12-16 10:30:37.134
166,5df75d0c8e15b328ac248585,12430012063.A1_Axis.Actual_Power,7.0,2019-12-16 10:30:37.135
167,5df75d0c8e15b328ac248589,12430012063.Z1_Axis.Actual_Power,15.0,2019-12-16 10:30:37.136
168,5df75d0c8e15b328ac24858a,12430012063.Z1_Axis.Actual_Feed_Rate,0.0,2019-12-16 10:30:37.138
169,5df75d0c8e15b328ac24858b,12430012063.Tool_Control_Center.Bending_Moment,5.0,2019-12-16 10:30:37.149
170,5df75d0c8e15b328ac24858c,12430012063.Energy_Savings.Active_Power_Z1,16.786,2019-12-16 10:30:37.190
171,5df75d0c8e15b328ac24858d,12430012063.Energy_Savings.Active_Power_Spindle1,-76.699,2019-12-16 10:30:37.191
172,5df75d0c8e15b328ac24858e,12430012063.Energy_Savings.Active_Power_X1,0.0,2019-12-16 10:30:37.193
173,5df75d0c8e15b328ac248590,12430012063.Main_Spindle.MPC_Peak,3.0,2019-12-16 10:30:37.204
174,5df75d0c8e15b328ac248591,12430012063.Z1_Axis.Actual_Position_MCS,-264.26,2019-12-16 10:30:37.305
175,5df75d0c8e15b328ac248595,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:37.307
176,5df75d0c8e15b328ac248593,12430012063.Main_Spindle.Actual_Position_MCS,154.8,2019-12-16 10:30:37.308
177,5df75d0c8e15b328ac248596,12430012063.X1_Axis.Actual_Feed_Rate,0.0,2019-12-16 10:30:37.310
178,5df75d0c8e15b328ac248594,12430012063.X1_Axis.Actual_Position_MCS,365.33,2019-12-16 10:30:37.311
179,5df75d0c8e15b328ac248597,12430012063.Y1_Axis.Actual_Power,1.0,2019-12-16 10:30:37.314
180,5df75d0c8e15b328ac248598,12430012063.X1_Axis.Actual_Power,0.0,2019-12-16 10:30:37.325
181,5df75d0c8e15b328ac24859a,12430012063.Z1_Axis.Actual_Power,11.0,2019-12-16 10:30:37.327
182,5df75d0c8e15b328ac248599,12430012063.Z1_Axis.Actual_Feed_Rate,-31357.0,2019-12-16 10:30:37.328
183,5df75d0c8e15b328ac24859b,12430012063.Tool_Control_Center.Symmetry,0.2,2019-12-16 10:30:37.358
184,5df75d0c8e15b328ac24859d,12430012063.Energy_Savings.Active_Power_Z1,-2931.907,2019-12-16 10:30:37.389
185,5df75d0c8e15b328ac24859e,12430012063.Energy_Savings.Active_Power_Spindle1,0.0,2019-12-16 10:30:37.390
186,5df75d0c8e15b328ac24859f,12430012063.Z1_Axis.Actual_Position_MCS,-330.11,2019-12-16 10:30:37.502
187,5df75d0c8e15b328ac2485a2,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:37.505
188,5df75d0c8e15b328ac2485a4,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:37.505
189,5df75d0c8e15b328ac2485a3,12430012063.Main_Spindle.Actual_Position_MCS,219.61,2019-12-16 10:30:37.506
190,5df75d0c8e15b328ac2485a5,12430012063.X1_Axis.Actual_Power,1.0,2019-12-16 10:30:37.527
191,5df75d0c8e15b328ac2485a6,12430012063.Z1_Axis.Actual_Power,21.0,2019-12-16 10:30:37.529
192,5df75d0c8e15b328ac2485a7,12430012063.Z1_Axis.Actual_Feed_Rate,-191.0,2019-12-16 10:30:37.530
193,5df75d0c8e15b328ac2485a9,12430012063.Energy_Savings.Active_Power_Z1,-7.46,2019-12-16 10:30:37.592
194,5df75d0c8e15b328ac2485aa,12430012063.Tool_Control_Center.Symmetry,0.01,2019-12-16 10:30:37.695
195,5df75d0c8e15b328ac2485ac,12430012063.Z1_Axis.Actual_Position_MCS,-330.81,2019-12-16 10:30:37.695
196,5df75d0c8e15b328ac2485af,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:37.710
197,5df75d0c8e15b328ac2485ae,12430012063.Main_Spindle.Actual_Position_MCS,284.4,2019-12-16 10:30:37.711
198,5df75d0c8e15b328ac2485b0,12430012063.Y1_Axis.Actual_Power,0.0,2019-12-16 10:30:37.713
199,5df75d0c8e15b328ac2485b1,12430012063.X1_Axis.Actual_Power,0.0,2019-12-16 10:30:37.725
200,5df75d0c8e15b328ac2485b2,12430012063.A1_Axis.Actual_Power,6.0,2019-12-16 10:30:37.726
201,5df75d0c8e15b328ac2485b3,12430012063.Z1_Axis.Actual_Power,11.0,2019-12-16 10:30:37.726
202,5df75d0c8e15b328ac2485b4,12430012063.Energy_Savings.Active_Power_Spindle1,-76.699,2019-12-16 10:30:37.787
203,5df75d0c8e15b328ac2485b6,12430012063.Z1_Axis.Actual_Position_MCS,-331.45,2019-12-16 10:30:37.898
204,5df75d0d8e15b328ac2485b9,12430012063.Main_Spindle.Actual_Position_MCS,349.22,2019-12-16 10:30:37.912
205,5df75d0d8e15b328ac2485ba,12430012063.Z1_Axis.Actual_Power,12.0,2019-12-16 10:30:37.926
206,5df75d0d8e15b328ac2485bb,12430012063.Energy_Savings.Active_Power_Spindle1,-38.35,2019-12-16 10:30:37.988
207,5df75d0d8e15b328ac2485bd,12430012063.Main_Spindle.MPC_Veff_Total,0.0,2019-12-16 10:30:38.031
208,5df75d0d8e15b328ac2485be,12430012063.Tool_Control_Center.Symmetry,0.2,2019-12-16 10:30:38.082
209,5df75d0d8e15b328ac2485c0,12430012063.Z1_Axis.Actual_Position_MCS,-332.08,2019-12-16 10:30:38.103
210,5df75d0d8e15b328ac2485c3,12430012063.Main_Spindle.Actual_Position_MCS,54.03,2019-12-16 10:30:38.122
211,5df75d0d8e15b328ac2485c2,12430012063.Main_Spindle.Actual_Speed_Rate,952.0,2019-12-16 10:30:38.122
212,5df75d0d8e15b328ac2485c4,12430012063.X1_Axis.Actual_Power,1.0,2019-12-16 10:30:38.134
213,5df75d0d8e15b328ac2485c5,12430012063.Main_Spindle.MPC_Peak,0.0,2019-12-16 10:30:38.166
214,5df75d0d8e15b328ac2485c6,12430012063.Energy_Savings.Active_Power_Spindle1,76.699,2019-12-16 10:30:38.236
215,5df75d0d8e15b328ac2485c7,12430012063.Tool_Control_Center.Axial_Force_Tension,0.3,2019-12-16 10:30:38.249
216,5df75d0d8e15b328ac2485ca,12430012063.Z1_Axis.Actual_Position_MCS,-332.72,2019-12-16 10:30:38.300
217,5df75d0d8e15b328ac2485cc,12430012063.Main_Spindle.Actual_Power,1.0,2019-12-16 10:30:38.303
218,5df75d0d8e15b328ac2485cb,12430012063.Main_Spindle.Actual_Position_MCS,118.8,2019-12-16 10:30:38.304
219,5df75d0d8e15b328ac2485cd,12430012063.Energy_Savings.Active_Power_Spindle1,38.35,2019-12-16 10:30:38.393
220,5df75d0d8e15b328ac2485cf,12430012063.Z1_Axis.Actual_Position_MCS,-333.35,2019-12-16 10:30:38.595
221,5df75d0d8e15b328ac2485d4,12430012063.Main_Spindle.Actual_Power,0.0,2019-12-16 10:30:38.598
222,5df75d0d8e15b328ac2485d2,12430012063.Main_Spindle.Actual_Speed_Rate,951.0,2019-12-16 10:30:38.599
223,5df75d0d8e15b328ac2485d5,12430012063.Main_Spindle.Actual_Position_MCS,183.6,2019-12-16 10:30:38.604
224,5df75d0d8e15b328ac2485d3,12430012063.A1_Axis.Actual_Power,7.0,2019-12-16 10:30:38.606
225,5df75d0d8e15b328ac2485d6,12430012063.Energy_Savings.Active_Power_Spindle1,0.0,2019-12-16 10:30:38.608
226,5df75d0d8e15b328ac2485d8,12430012063.Tool_Control_Center.Symmetry,0.11,2019-12-16 10:30:38.641
227,5df75d0d8e15b328ac2485d9,12430012063.Z1_Axis.Actual_Position_MCS,-333.99,2019-12-16 10:30:38.702
228,5df75d0d8e15b328ac2485dc,12430012063.Main_Spindle.Actual_Position_MCS,248.42,2019-12-16 10:30:38.719
